ubigeo,iddpto,idprov,n_facilities_total,n_emergency_active,n_emergency_structural,camas_total,n_public,n_private,n_ccpp_baseline,dist_median_m_baseline,dist_median_m_alternative,pct_ccpp_gt5km_baseline,pct_ccpp_gt20km_baseline,pct_ccpp_gt5km_alternative,pct_ccpp_gt20km_alternative,susalud_latest_year,susalud_atenciones,susalud_atendidos,facility_density_baseline,activity_per_ccpp_baseline,comp_facility_baseline,comp_activity_baseline,comp_access_baseline,hadi_baseline,hadi_quintile_baseline,facility_density_alternative,activity_per_ccpp_alternative,comp_facility_alternative,comp_activity_alternative,comp_access_alternative,hadi_alternative,hadi_quintile_alternative,quintile_shift,classification_change
010108,01,0101,2,0,0,0,1,0,8.0,7160.0,5774.0,100.0,0.0,87.5,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
021901,02,0219,2,2,1,4,2,0,43.0,2025.0,3011.0,0.0,0.0,2.33,0.0,2026.0,705,560,4.651162790697675,16.3953488372093,0.26939539860888173,0.14232209737827714,0.3175494917067951,0.2431,Q2,2.3255813953488373,16.3953488372093,0.25013376136971643,0.14232209737827714,0.3373461744248261,0.2433,Q2,0,same
050620,05,0506,1,0,0,0,1,0,7.0,6874.0,8259.0,100.0,0.0,100.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
021301,02,0213,2,2,1,0,2,0,64.0,1371.0,1870.0,0.0,0.0,0.0,0.0,2026.0,58,58,3.125,0.90625,0.33975387907972177,0.24558587479935795,0.3175494917067951,0.301,Q2,1.5625,0.90625,0.34563937934724454,0.24558587479935795,0.3373461744248261,0.3095,Q2,0,same
120213,12,1202,2,0,1,0,2,0,6.0,3996.0,2271.0,16.67,0.0,33.33,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,16.666666666666664,0.0,0.04467629748528625,0.695024077046549,0.3373461744248261,0.359,Q2,-1,improved 1
020611,02,0206,4,4,1,0,4,0,83.0,625.0,2863.0,0.0,0.0,7.23,0.0,2018.0,0,0,4.819277108433735,0.0,0.2594970572498662,0.695024077046549,0.3175494917067951,0.424,Q3,1.2048192771084338,0.0,0.4055644729802033,0.695024077046549,0.3373461744248261,0.4793,Q3,0,same
140113,14,1401,3,1,1,0,3,0,25.0,2335.0,2335.0,28.0,0.0,28.0,0.0,2026.0,1445,469,4.0,57.8,0.29668271803103263,0.10165864098448368,0.3175494917067951,0.2386,Q2,4.0,57.8,0.1415195291599786,0.10165864098448368,0.3373461744248261,0.1935,Q1 (Best),-1,improved 1
140311,14,1403,2,0,0,0,2,0,19.0,5568.0,5568.0,57.89,0.0,57.89,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
030413,03,0304,2,2,0,0,2,0,28.0,1069.0,16171.0,0.0,0.0,100.0,0.0,2026.0,3005,1069,7.142857142857142,107.32142857142857,0.18057784911717495,0.07811663991439273,0.3175494917067951,0.1921,Q1 (Best),0.0,107.32142857142857,0.7835741037988229,0.07811663991439273,0.3373461744248261,0.3997,Q2,1,worsened 1
080204,08,0802,1,0,0,0,1,0,21.0,3586.0,3586.0,19.05,0.0,23.81,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
080303,08,0803,1,0,0,0,1,0,23.0,8105.0,6443.0,100.0,0.0,82.61,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
020604,02,0206,0,0,0,0,0,0,90.0,2801.0,3127.0,0.0,0.0,7.78,0.0,2018.0,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
061310,06,0613,3,0,0,0,3,0,13.0,5092.0,4424.0,53.85,0.0,15.38,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
010608,01,0106,2,0,0,0,2,0,19.0,12750.0,3794.0,100.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
150107,15,1501,7,0,4,10,7,0,8.0,5072.0,1050.0,50.0,0.0,0.0,0.0,2026.0,1,1,0.0,0.125,0.777956126270733,0.3333333333333333,0.3175494917067951,0.4763,Q3,50.0,0.125,0.02835741037988229,0.3333333333333333,0.3373461744248261,0.233,Q2,-1,improved 1
150717,15,1507,3,0,0,0,2,1,52.0,15657.0,4861.0,100.0,0.0,44.23,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
020514,02,0205,1,1,0,0,1,0,11.0,1988.0,16917.0,0.0,0.0,100.0,0.0,2018.0,0,0,9.090909090909092,0.0,0.13590155163188872,0.695024077046549,0.3175494917067951,0.3828,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
061203,06,0612,2,2,0,0,2,0,15.0,1378.0,6071.0,0.0,0.0,86.67,0.0,2018.0,0,0,13.333333333333334,0.0,0.0821294810058855,0.695024077046549,0.3175494917067951,0.3649,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
151017,15,1510,1,0,0,0,1,0,15.0,26778.0,21517.0,100.0,100.0,100.0,73.33,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.9395398608881755,0.806,Q5 (Worst),0,same
120134,12,1201,1,0,1,0,1,0,14.0,5843.0,2104.0,64.29,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,7.142857142857142,0.0,0.08533975387907972,0.695024077046549,0.3373461744248261,0.3726,Q2,-1,improved 1
120111,12,1201,2,1,0,0,2,0,17.0,6137.0,7866.0,52.94,0.0,52.94,0.0,2026.0,1,1,5.88235294117647,0.058823529411764705,0.21936864633493847,0.3606206527554842,0.3175494917067951,0.2992,Q2,0.0,0.058823529411764705,0.7835741037988229,0.3606206527554842,0.3373461744248261,0.4938,Q3,1,worsened 1
100208,10,1002,1,0,0,0,1,0,39.0,7340.0,5052.0,89.74,0.0,51.28,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
120106,12,1201,3,3,0,0,3,0,19.0,1220.0,3807.0,0.0,0.0,21.05,0.0,2018.0,0,0,15.789473684210526,0.0,0.07009095773140717,0.695024077046549,0.3175494917067951,0.3609,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
090104,09,0901,1,1,1,0,1,0,19.0,3789.0,3879.0,10.53,0.0,15.79,0.0,2026.0,1,1,5.263157894736842,0.05263157894736842,0.23996789727126805,0.3622257891920813,0.3175494917067951,0.3066,Q2,5.263157894736842,0.05263157894736842,0.11476725521669343,0.3622257891920813,0.3373461744248261,0.2714,Q2,0,same
150609,15,1506,2,2,1,0,2,0,12.0,1645.0,4036.0,0.0,0.0,33.33,0.0,2018.0,0,0,16.666666666666664,0.0,0.06607811663991439,0.695024077046549,0.3175494917067951,0.3596,Q2,8.333333333333332,0.0,0.0738362760834671,0.695024077046549,0.3373461744248261,0.3687,Q2,0,same
110105,11,1101,1,1,1,0,1,0,26.0,1504.0,2557.0,0.0,0.0,0.0,0.0,2018.0,0,0,3.8461538461538463,0.0,0.30658105939004815,0.695024077046549,0.3175494917067951,0.4397,Q3,3.8461538461538463,0.0,0.14579989299090423,0.695024077046549,0.3373461744248261,0.3927,Q2,-1,improved 1
130606,13,1306,1,0,0,2,1,0,40.0,15383.0,12277.0,100.0,0.0,100.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
140106,14,1401,6,2,4,6,6,0,35.0,4030.0,3251.0,17.14,0.0,0.0,0.0,2026.0,217,217,5.714285714285714,6.2,0.22552166934189405,0.1781701444622793,0.3175494917067951,0.2404,Q2,11.428571428571429,6.2,0.05831995719636169,0.1781701444622793,0.3373461744248261,0.1913,Q1 (Best),-1,improved 1
021808,02,0218,2,0,1,0,2,0,25.0,4203.0,1625.0,32.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,4.0,0.0,0.1415195291599786,0.695024077046549,0.3373461744248261,0.3913,Q2,-1,improved 1
100508,10,1005,1,1,0,0,1,0,22.0,2854.0,7102.0,18.18,0.0,95.45,0.0,2018.0,0,0,4.545454545454546,0.0,0.27554842161583737,0.695024077046549,0.3175494917067951,0.4294,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
010118,01,0101,2,0,1,0,2,0,17.0,13760.0,1591.0,100.0,5.88,5.88,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.6856607811663992,0.7195,Q4,5.88235294117647,0.0,0.10032102728731943,0.695024077046549,0.3373461744248261,0.3776,Q2,-2,improved 2
090115,09,0901,1,1,0,0,1,0,20.0,2291.0,5780.0,0.0,0.0,70.0,0.0,2026.0,3,3,5.0,0.15,0.2506688068485821,0.3274478330658106,0.3175494917067951,0.2986,Q2,0.0,0.15,0.7835741037988229,0.3274478330658106,0.3373461744248261,0.4828,Q3,1,worsened 1
020203,02,0202,1,1,0,0,1,0,24.0,1372.0,8073.0,4.17,0.0,91.67,0.0,2026.0,1,1,4.166666666666666,0.041666666666666664,0.28999464954521137,0.36543606206527557,0.3175494917067951,0.3243,Q2,0.0,0.041666666666666664,0.7835741037988229,0.36543606206527557,0.3373461744248261,0.4955,Q3,1,worsened 1
150725,15,1507,1,0,0,0,1,0,37.0,35164.0,3552.0,100.0,100.0,27.03,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,-1,improved 1
150513,15,1505,1,0,1,0,1,0,32.0,6767.0,3019.0,56.25,0.0,37.5,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,3.125,0.0,0.17897271268057785,0.695024077046549,0.3373461744248261,0.4038,Q3,0,same
120202,12,1202,3,0,0,0,3,0,6.0,3958.0,6688.0,16.67,0.0,100.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
021308,02,0213,1,1,0,0,1,0,37.0,1121.0,4503.0,0.0,0.0,27.03,0.0,2026.0,32,28,2.7027027027027026,0.8648648648648649,0.3651685393258427,0.24719101123595505,0.3175494917067951,0.31,Q2,0.0,0.8648648648648649,0.7835741037988229,0.24719101123595505,0.3373461744248261,0.456,Q3,1,worsened 1
130102,13,1301,14,3,6,26,14,0,1.0,875.0,875.0,0.0,0.0,0.0,0.0,2026.0,4776,4776,300.0,4776.0,0.006688068485821295,0.019796682718031033,0.3175494917067951,0.1147,Q1 (Best),600.0,4776.0,0.0029427501337613697,0.019796682718031033,0.3373461744248261,0.12,Q1 (Best),0,same
151010,15,1510,0,0,0,0,0,0,15.0,35672.0,17498.0,100.0,100.0,100.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,-1,improved 1
130101,13,1301,23,11,15,844,21,2,11.0,1514.0,1104.0,0.0,0.0,0.0,0.0,2026.0,71335,66599,100.0,6485.0,0.01765650080256822,0.017121455323702513,0.3175494917067951,0.1174,Q1 (Best),136.36363636363635,6485.0,0.02086677367576244,0.017121455323702513,0.3373461744248261,0.1251,Q1 (Best),0,same
101105,10,1011,1,1,0,0,1,0,47.0,1965.0,11581.0,0.0,0.0,100.0,0.0,2018.0,0,0,2.127659574468085,0.0,0.3999464954521134,0.695024077046549,0.3175494917067951,0.4708,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
090604,09,0906,0,0,0,0,0,0,33.0,9215.0,9215.0,90.91,0.0,90.91,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
040123,04,0401,1,1,1,0,1,0,17.0,1478.0,1648.0,0.0,0.0,0.0,0.0,2018.0,0,0,5.88235294117647,0.0,0.21936864633493847,0.695024077046549,0.3175494917067951,0.4106,Q3,5.88235294117647,0.0,0.10032102728731943,0.695024077046549,0.3373461744248261,0.3776,Q2,-1,improved 1
150514,15,1505,1,0,1,0,1,0,37.0,6172.0,2585.0,67.57,0.0,0.0,0.0,2026.0,4882,4426,0.0,131.94594594594594,0.777956126270733,0.07116104868913857,0.3175494917067951,0.3889,Q2,2.7027027027027026,131.94594594594594,0.21562332798287853,0.07116104868913857,0.3373461744248261,0.208,Q2,0,same
100323,10,1003,1,1,0,0,1,0,76.0,2289.0,4955.0,1.32,0.0,47.37,0.0,2025.0,14,14,1.3157894736842104,0.18421052631578946,0.4681647940074906,0.3188871054039593,0.3175494917067951,0.3682,Q2,0.0,0.18421052631578946,0.7835741037988229,0.3188871054039593,0.3373461744248261,0.4799,Q3,1,worsened 1
100316,10,1003,0,0,0,0,0,0,62.0,2485.0,3090.0,8.06,0.0,12.9,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
130608,13,1306,3,0,1,0,3,0,52.0,5298.0,2076.0,55.77,0.0,9.62,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,1.9230769230769231,0.0,0.2972177635098983,0.695024077046549,0.3373461744248261,0.4432,Q3,0,same
150108,15,1501,26,9,12,62,18,0,3.0,1233.0,372.0,0.0,0.0,0.0,0.0,2026.0,36093,34154,300.0,12031.0,0.006688068485821295,0.012306046013911182,0.3175494917067951,0.1122,Q1 (Best),400.0,12031.0,0.006955591225254147,0.012306046013911182,0.3373461744248261,0.1189,Q1 (Best),0,same
050902,05,0509,1,1,0,0,1,0,4.0,2646.0,18059.0,0.0,0.0,100.0,25.0,2018.0,0,0,25.0,0.0,0.040930979133226325,0.695024077046549,0.3175494917067951,0.3512,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.8317281968967363,0.7701,Q4,2,worsened 2
040118,04,0401,0,0,0,0,0,0,26.0,4991.0,5954.0,50.0,0.0,57.69,0.0,2018.0,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
090107,09,0901,1,1,0,0,1,0,38.0,2251.0,3610.0,0.0,0.0,26.32,0.0,2025.0,1,1,2.631578947368421,0.02631578947368421,0.36704119850187267,0.37613697164258963,0.3175494917067951,0.3536,Q2,0.0,0.02631578947368421,0.7835741037988229,0.37613697164258963,0.3373461744248261,0.499,Q3,1,worsened 1
040116,04,0401,1,0,0,0,1,0,19.0,1759.0,1759.0,0.0,0.0,5.26,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
150135,15,1501,17,4,14,468,16,1,8.0,1501.0,810.0,0.0,0.0,0.0,0.0,2026.0,46705,33428,50.0,5838.125,0.024612092027822365,0.018726591760299626,0.3175494917067951,0.1203,Q1 (Best),175.0,5838.125,0.01658640984483681,0.018726591760299626,0.3373461744248261,0.1242,Q1 (Best),0,same
040115,04,0401,1,1,0,0,1,0,12.0,1748.0,10007.0,0.0,0.0,100.0,0.0,2018.0,0,0,8.333333333333332,0.0,0.15382557517388978,0.695024077046549,0.3175494917067951,0.3888,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
010516,01,0105,1,0,0,0,1,0,4.0,16950.0,4999.0,100.0,0.0,50.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
150714,15,1507,1,1,1,0,1,0,12.0,4698.0,4698.0,50.0,0.0,50.0,0.0,2026.0,22,18,8.333333333333332,1.8333333333333333,0.15382557517388978,0.22150882825040127,0.3175494917067951,0.231,Q2,8.333333333333332,1.8333333333333333,0.0738362760834671,0.22150882825040127,0.3373461744248261,0.2109,Q2,0,same
200209,20,2002,2,0,1,0,2,0,28.0,72961.0,1847.0,100.0,100.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),3.571428571428571,0.0,0.1586409844836811,0.695024077046549,0.3373461744248261,0.397,Q2,-3,improved 3
010102,01,0101,1,0,0,0,1,0,18.0,27219.0,13384.0,100.0,100.0,100.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,-1,improved 1
150140,15,1501,13,4,6,42,6,3,4.0,1416.0,1287.0,0.0,0.0,0.0,0.0,2026.0,32918,24576,100.0,8229.5,0.01765650080256822,0.015516318887105404,0.3175494917067951,0.1169,Q1 (Best),150.0,8229.5,0.018994114499732477,0.015516318887105404,0.3373461744248261,0.124,Q1 (Best),0,same
080308,08,0803,1,0,1,0,1,0,37.0,4769.0,2094.0,43.24,0.0,5.41,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,2.7027027027027026,0.0,0.21562332798287853,0.695024077046549,0.3373461744248261,0.416,Q3,0,same
060605,06,0606,8,8,1,0,8,0,19.0,635.0,2564.0,0.0,0.0,0.0,0.0,2023.0,8,8,42.10526315789473,0.42105263157894735,0.027822364901016586,0.28036383092562867,0.3175494917067951,0.2086,Q2,5.263157894736842,0.42105263157894735,0.11476725521669343,0.28036383092562867,0.3373461744248261,0.2442,Q2,0,same
130704,13,1307,2,2,2,20,2,0,4.0,2159.0,2159.0,0.0,0.0,0.0,0.0,2026.0,7781,5888,50.0,1945.25,0.024612092027822365,0.026217228464419477,0.3175494917067951,0.1228,Q1 (Best),50.0,1945.25,0.02835741037988229,0.026217228464419477,0.3373461744248261,0.1306,Q1 (Best),0,same
090723,09,0907,1,1,0,0,1,0,17.0,2054.0,8681.0,0.0,0.0,82.35,0.0,2025.0,6,6,5.88235294117647,0.35294117647058826,0.21936864633493847,0.28945960406634563,0.3175494917067951,0.2755,Q2,0.0,0.35294117647058826,0.7835741037988229,0.28945960406634563,0.3373461744248261,0.4701,Q3,1,worsened 1
120422,12,1204,2,2,0,0,2,0,9.0,1245.0,4894.0,0.0,0.0,33.33,0.0,2018.0,0,0,22.22222222222222,0.0,0.047084002140181914,0.695024077046549,0.3175494917067951,0.3532,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
120425,12,1204,3,2,0,0,3,0,17.0,2031.0,5894.0,0.0,0.0,82.35,0.0,2018.0,0,0,11.76470588235294,0.0,0.09229534510433386,0.695024077046549,0.3175494917067951,0.3683,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
090310,09,0903,2,2,0,0,2,0,20.0,1348.0,7377.0,0.0,0.0,90.0,0.0,2026.0,12,11,10.0,0.6,0.11637239165329052,0.26217228464419473,0.3175494917067951,0.232,Q2,0.0,0.6,0.7835741037988229,0.26217228464419473,0.3373461744248261,0.461,Q3,1,worsened 1
120417,12,1204,1,1,0,0,1,0,14.0,1276.0,5945.0,0.0,0.0,78.57,0.0,2018.0,0,0,7.142857142857142,0.0,0.18057784911717495,0.695024077046549,0.3175494917067951,0.3977,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
150142,15,1501,20,5,6,248,19,1,1.0,615.0,458.0,0.0,0.0,0.0,0.0,2026.0,64383,57772,500.0,64383.0,0.0040128410914927765,0.0032102728731942215,0.3175494917067951,0.1083,Q1 (Best),600.0,64383.0,0.0029427501337613697,0.0032102728731942215,0.3373461744248261,0.1145,Q1 (Best),0,same
061311,06,0613,3,0,1,0,3,0,16.0,11328.0,2859.0,100.0,0.0,12.5,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,6.25,0.0,0.09443552701979668,0.695024077046549,0.3373461744248261,0.3756,Q2,-1,improved 1
150727,15,1507,2,0,1,0,2,0,9.0,12925.0,1210.0,100.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,11.11111111111111,0.0,0.0599250936329588,0.695024077046549,0.3373461744248261,0.3641,Q2,-1,improved 1
220507,22,2205,5,0,0,0,5,0,25.0,4666.0,4666.0,44.0,0.0,44.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
090713,09,0907,1,1,0,0,1,0,17.0,2285.0,5152.0,0.0,0.0,58.82,0.0,2026.0,2,2,5.88235294117647,0.11764705882352941,0.21936864633493847,0.335741037988229,0.3175494917067951,0.2909,Q2,0.0,0.11764705882352941,0.7835741037988229,0.335741037988229,0.3373461744248261,0.4856,Q3,1,worsened 1
120432,12,1204,1,0,0,0,1,0,9.0,3213.0,6704.0,0.0,0.0,66.67,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
120411,12,1204,1,1,0,0,1,0,22.0,1781.0,6195.0,0.0,0.0,77.27,0.0,2018.0,0,0,4.545454545454546,0.0,0.27554842161583737,0.695024077046549,0.3175494917067951,0.4294,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
100321,10,1003,2,2,0,0,2,0,64.0,1501.0,6061.0,0.0,0.0,76.56,0.0,2025.0,11,8,3.125,0.171875,0.33975387907972177,0.32209737827715357,0.3175494917067951,0.3265,Q2,0.0,0.171875,0.7835741037988229,0.32209737827715357,0.3373461744248261,0.481,Q3,1,worsened 1
110110,11,1101,5,1,1,0,5,0,46.0,1470.0,1906.0,0.0,0.0,21.74,0.0,2018.0,0,0,2.1739130434782608,0.0,0.3956661316211878,0.695024077046549,0.3175494917067951,0.4694,Q3,2.1739130434782608,0.0,0.2696629213483146,0.695024077046549,0.3373461744248261,0.434,Q3,0,same
090308,09,0903,1,1,0,0,1,0,28.0,3439.0,6614.0,0.0,0.0,85.71,0.0,2026.0,27,22,3.571428571428571,0.9642857142857143,0.3196896736222579,0.2413055109684323,0.3175494917067951,0.2928,Q2,0.0,0.9642857142857143,0.7835741037988229,0.2413055109684323,0.3373461744248261,0.4541,Q3,1,worsened 1
040111,04,0401,2,2,0,0,2,0,15.0,1418.0,3915.0,0.0,0.0,33.33,0.0,2018.0,0,0,13.333333333333334,0.0,0.0821294810058855,0.695024077046549,0.3175494917067951,0.3649,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
080506,08,0805,1,0,0,0,1,0,14.0,3290.0,3290.0,35.71,0.0,35.71,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
010303,01,0103,1,0,0,0,1,0,17.0,9707.0,9707.0,100.0,0.0,100.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
030710,03,0307,2,1,0,0,2,0,10.0,2302.0,6000.0,0.0,0.0,80.0,0.0,2025.0,5,5,10.0,0.5,0.11637239165329052,0.27180310326377743,0.3175494917067951,0.2352,Q2,0.0,0.5,0.7835741037988229,0.27180310326377743,0.3373461744248261,0.4642,Q3,1,worsened 1
021407,02,0214,1,1,0,0,1,0,18.0,1952.0,24100.0,16.67,0.0,100.0,100.0,2018.0,0,0,5.555555555555555,0.0,0.23060460139111824,0.695024077046549,0.3175494917067951,0.4144,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.9882289994649546,0.8223,Q5 (Worst),2,worsened 2
061308,06,0613,2,0,0,0,2,0,9.0,19198.0,5882.0,100.0,11.11,88.89,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.71669341894061,0.7299,Q4,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,0,same
200608,20,2006,2,0,1,0,2,0,14.0,3727.0,1238.0,21.43,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,7.142857142857142,0.0,0.08533975387907972,0.695024077046549,0.3373461744248261,0.3726,Q2,-1,improved 1
140206,14,1402,1,1,1,0,1,0,15.0,4695.0,4695.0,40.0,0.0,40.0,0.0,2026.0,3822,1875,6.666666666666667,254.8,0.19502407704654895,0.05457463884430177,0.3175494917067951,0.189,Q1 (Best),6.666666666666667,254.8,0.09042268592830391,0.05457463884430177,0.3373461744248261,0.1608,Q1 (Best),0,same
110107,11,1101,5,5,1,0,5,0,28.0,773.0,1514.0,0.0,0.0,0.0,0.0,2018.0,0,0,17.857142857142858,0.0,0.06019261637239166,0.695024077046549,0.3175494917067951,0.3576,Q2,3.571428571428571,0.0,0.1586409844836811,0.695024077046549,0.3373461744248261,0.397,Q2,0,same
120127,12,1201,1,0,0,0,1,0,25.0,6818.0,4453.0,84.0,0.0,48.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
